id	year	y	alav	roa	folga	bnp	finep	exp	ener	bndesdummyl1	roe	logporte	ti	LL	lucrativ	alavl1	roal1	folgal1	bnpl1	finepl1	expl2	folgacpl1	roel1	lucrativl1	bndesdummy
cruz3 BZ Equity	2008			0.345795168	1.110333027	0	0	0	0	1	0.576320571	9.68545044	0	1249.6	0.257822358	0.063571997	0.280770838	0.302653044	0	0	0	666630976	0.490448922	0.214118943	0
cruz3 BZ Equity	2009	0.007474925	0.055749	0.389012601	1.53494628	0	0	0	0	0	0.587135272	9.724325032	0	1484.9	0.280138098		0.345795155	1.110333085	0	0	0	558796032	0.576320589	0.257822365	0
cruz3 BZ Equity	2010	0.007447143	0.116331	0.24387304	1.240097406	0	0	0	0	0	0.783423024	9.762881037	0	1091.117	0.188360695	0.055748999	0.389012605	1.534946322	0	0	0	1421399936	0.587135255	0.280138105	0
cruz3 BZ Equity	2011	0.005639459	0.048231	0.377464326	1.564010475	0	0	0	0	0	0.520684863	9.741852131	0	1602.709	0.290403967	0.116331004	0.243873045	1.240097404	0	0	0	1177900032	0.783423007	0.188360691	0
cruz3 BZ Equity	2012	0.00636098	0.077131	0.267992896	1.338374261	0	0	0	0	0	0.770794428	9.744306912	0	1641.371	0.295733038	0.048230998	0.377464324	1.564010501	0	0	0	1349849984	0.520684838	0.290403962	0
cruz3 BZ Equity	2013	0.006918586	0.112242	0.264504832	1.431645765	0	0	0	0	0	0.693889949	9.787540596	0	1694.282	0.276340858	0.077131003	0.267992884	1.338374257	0	0	0	1267000960	0.770794451	0.295733035	0
cruz3 BZ Equity	2014	0.009179268	0.131582	0.258443299	1.358335088	0	0	0	0	0	0.694271452	9.79847192	0	1714.158	0.272633319	0.112241998	0.26450482	1.431645751	0	0	0	1415011968	0.693889976	0.276340872	0
cruz3 BZ Equity	2015					0	0	0	0	0	0.681508452	9.796859791	0			0.131582007	0.258443296	1.358335137	0	0	0	1596434048	0.694271445	0.272633314	0
CSAN3 BZ Equity	2006							1																	
CSAN3 BZ Equity	2007		0.307646	-0.006461786	0.656389218	0	0	1			0.216370618	9.556912015		-47.775	-0.013252221										1
CSAN3 BZ Equity	2008		0.407138	-0.038155897	0.06395743	0	0	1	0	1	-0.01428885	9.437144029	0	-938.5844	-0.343027788	0.307646006	-0.006461786	0.656389236	0	0	1	1633011968	0.216370612	-0.013252221	0
CSAN3 BZ Equity	2009		0.372234	0.066127152	0.150293736	0	0	1	0	0	-0.119607173	10.09360694	0	1053.733	0.084942226	0.40713799	-0.038155898	0.06395743	0	0	1	1705912960	-0.01428885	-0.3430278	0
CSAN3 BZ Equity	2010		0.383645	0.041161865	0.137496095	0	0	1	0	0	0.176145407	10.18571366	0	771.565	0.050310526	0.372233987	0.066127151	0.150293738	0	0	1	1731994880	-0.119607173	0.084942229	0
CSAN3 BZ Equity	2011		0.226634	0.117782413	0.245611262	0	0	1	0	0	0.113727248	10.25680142	0	2605.834	0.144259799	0.383644998	0.041161865	0.137496099	0	0	1	1251180032	0.176145405	0.050310526	0
CSAN3 BZ Equity	2012					0	0	1	0	0	0.270978853	10.38196083	0			0.226633996	0.117782414	0.245611265	0	0	1	1004878016	0.113727249	0.144259796	0
CSAN3 BZ Equity	2013	0.000245844	0.308764	0.009136604	0.192092273	0	0	0	0	0			0	261.292					0	0	1	2637197056	0.270978868		0
CSAN3 BZ Equity	2014	0.000609928	0.272937	0.010774281	0.307193703	0	0	0	0	0	0.019332952	9.947797475	0	292.023	0.032932112	0.308764011	0.009136604	0.19209227	0	0	1				0
CSAN3 BZ Equity	2015		0.321099	0.021939958	0.423129836	0	0	1	0	0	0.023457032	9.910990413	0	666.584	0.081820941	0.272937	0.010774281	0.307193696	0	0	0	909384000	0.019332953	0.03293211	0
CSRN3 BZ Equity	2006							1																	
CSRN3 BZ Equity	2007		0.323286	0.497415791	0.944258473	0.518608838	0	1			1.136525911	8.843314395		647.416	0.928686287										1
CSRN3 BZ Equity	2008	0.008291199	0.318625	0.61259803	1.421189142	0	0	1	0	1	1.261987513	8.874955862	0	814.805	1.086670365	0.323285997	0.497415781	0.944258451	0.518608809	0	1	24113000	1.136525869	0.928686261	0
CSRN3 BZ Equity	2009	0.002372281	0.282188	0.605073723	0.917307383	0	0	1	0	0	1.477078057	8.901058172	0	887.625	1.114734272	0.318625003	0.612598002	1.421189189	0	0	1	60606000	1.261987567	1.086670399	0
CSRN3 BZ Equity	2010	0.003748556	0.345223	0.630189446	1.451879962	0	0	1	0	0	1.348584755	9.025371824	0	945.719	0.892052245	0.282187998	0.60507375	0.917307377	0	0	1	13622000	1.47707808	1.114734292	0
CSRN3 BZ Equity	2011	0.005681625	0.379576	0.470023912	1.192380395	0	0	1	0	0	1.313659169	9.06101608	0	750.49	0.652121966	0.34522301	0.630189419	1.451879978	0	0	1	-18255000	1.348584771	0.892052233	0
CSRN3 BZ Equity	2012	0.004253579	0.357593	0.401804772	0.797054538	0	0	1	0	0	0.974981422	9.060573577	0	663.006	0.576691941	0.379575998	0.4700239	1.192380428	0	0	1	63704000	1.313659191	0.652121961	0
CSRN3 BZ Equity	2013	0.004291849	0.348796	0.26339395	0.623066713	0	0	1	0	0	0.918653485	9.15177882	0	495.129	0.349091717	0.357593	0.401804775	0.797054529	0	0	1	153840992	0.974981427	0.576691926	0
CSRN3 BZ Equity	2014	0.002111587	0.348105	0.241760573	0.785432856	0	0	1	0	0	0.557470352	9.131531733	0	459.267	0.339260664	0.34879601	0.263393939	0.623066723	0	0	1	57583000	0.918653488	0.349091709	0
CSRN3 BZ Equity	2015	0.00186214	0.406109	0.175197865	0.71463651	0	0	1	0	0	0.558870594	9.207635714	0	386.295	0.239487788	0.348105013	0.241760567	0.785432875	0	0	1	220437008	0.557470381	0.339260668	0
CTIP3 BZ Equity	2006							0																	
CTIP3 BZ Equity	2007					0	0	0																	1
CTIP3 BZ Equity	2008					0	0	0	1	1			0						0	0	0				0
CTIP3 BZ Equity	2009	0.008169207		0.171606201	0.775452567	0.359315379	0	0	1	0			0	66.605					0	0	0				1
CTIP3 BZ Equity	2010	0.006688572	0.55155	0.043686501	0.517728115	0	0	0	1	1	0.216036769	8.319799127	0	112.319	0.537841242		0.171606198	0.775452554	0.359315366	0	0				0
CTIP3 BZ Equity	2011	0.002516708	0.456072	0.085250912	0.491756849	0.064471783	0	0	1	0	0.11835087	8.463809405	0	220.517	0.757936235	0.551549971	0.043686502	0.51772809	0	0	0	18517000	0.216036767	0.53784126	1
CTIP3 BZ Equity	2012	0.002505621	0.357405	0.106269185	0.484838588	0.069961045	0	0	1	1	0.186716623	8.870311418	0	275.395	0.37123134	0.456072003	0.085250914	0.491756856	0.064471781	0	0	-51794000	0.118350871	0.757936239	1
CTIP3 BZ Equity	2013	0.002774271	0.235273	0.131971512	0.702693367	0	0	0	1	1	0.192842568	8.962434688	0	361.028	0.393646321	0.357405007	0.106269188	0.484838575	0.069961049	0	0	63242000	0.186716616	0.371231347	0
CTIP3 BZ Equity	2014	0.002265185	0.263249	0.142442369	1.295449872	3.33496E-10	0	0	1	0	0.213681289	9.031067359	0	427.119	0.397632188	0.235273004	0.131971508	0.702693343	0	0	0	24317000	0.192842573	0.39364633	1
CTIP3 BZ Equity	2015	0.00175339	0.37243	0.142292506	1.412117982	2.85954E-10	0	0	1	1	0.244633733	9.087376029	0	497.606	0.406920509	0.26324901	0.142442375	1.295449853	3.33496E-10	0	0	167816992	0.213681296	0.397632182	1
EEEL3 BZ Equity	2006							0																	
EEEL3 BZ Equity	2007		0.259381	0.042504775	-0.375463531	0	0	0			-0.206663199	9.222953838		76.153	0.045575682										1
EEEL3 BZ Equity	2008	0.001701725	0.21296	0.069195	-0.371611819	0	0	0	1	1	0.249762219	8.741524254	0	123.896	0.224663764	0.259380996	0.042504776	-0.375463545	0	0	0	-330104992	-0.206663191	0.045575682	0
EEEL3 BZ Equity	2009	0.003819692	0.123681	0.414492656	2.234495889	0	0	0	1	0	0.284961854	8.776431663	0	1565.843	2.620092064	0.212960005	0.069195002	-0.371611834	0	0	0	-283211008	0.249762222	0.224663764	0
EEEL3 BZ Equity	2010	0.003677089	0.102756	0.040707053	0.192716775	0.062976742	0	0	1	0	0.741302902	8.851005038	0	152.766	0.215288915	0.123681001	0.414492667	2.234495878	0	0	0	-345982016	0.284961849	2.620092154	1
EEEL3 BZ Equity	2011	0.003934509	0.083272	0.023435681	1.019221387	0	0	0	1	1	0.074468671	8.868361673	0	88.173	0.119391647	0.102756001	0.040707052	0.192716777	0.06297674	0	0	19724000	0.741302907	0.215288922	0
EEEL3 BZ Equity	2012	0.0033583	0.049411	-0.024047616	1.387894167	0	0	0	1	0	0.040656438	8.882230735	0	-88.417	-0.115959155	0.083272003	0.02343568	1.019221425	0	0	0	-10441000	0.074468672	0.11939165	0
EEEL3 BZ Equity	2013	0.011243929	0.073933	-0.060342541	1.056562267	0	0	0	1	0	-0.047013314	8.979030463	0	-191.336	-0.200801164	0.049410999	-0.024047617	1.387894154	0	0	0	688966976	0.04065644	-0.115959153	0
EEEL3 BZ Equity	2014	0.012863716	0.143922	-0.092831135	0.119366815	3.31335E-10	0	0	1	0	-0.110440971	8.866587401	0	-280.173	-0.380924477	0.073932998	-0.060342543	1.056562304	0	0	0	1410889984	-0.047013313	-0.200801164	1
EEEL3 BZ Equity	2015	0.011290669	0.10259	0.027976544	0.227272727	3.29341E-10	0	0	1	1	-0.193238884	8.826694688	0	84.947	0.126605729	0.143922001	-0.092831135	0.119366817	3.31335E-10	0	0	968446016	-0.110440969	-0.380924463	1
EKTR4 BZ Equity	2006							1																	
EKTR4 BZ Equity	2007		0.28176	0.174873492	1.294073596	0.035175902	1	1			0.473221764	9.360724402		466.911	0.203474366										1
EKTR4 BZ Equity	2008	0.010370642	0.307849	0.132584299	0.461876015	0	0	0	1	1	0.430929666	9.353353148	0	391.787	0.173658831	0.281760007	0.174873486	1.294073582	0.035175901	1	1	307972000	0.473221779	0.203474373	0
EKTR4 BZ Equity	2009	0.008004574	0.358147	0.183339701	0.686599129	0.060873373	1	1	1	0	0.355190965	9.400102095	0	567.665	0.225938387	0.30784899	0.132584304	0.461876005	0	0	1	62421000	0.430929661	0.173658833	1
EKTR4 BZ Equity	2010	0.008686631	0.337875	0.138917744	0.511684047	0	0	1	1	1	0.425557356	9.494202058	0	450.403	0.14434416	0.358146995	0.1833397	0.686599135	0.060873374	1	0	-149378000	0.355190963	0.22593838	0
EKTR4 BZ Equity	2011	0.008950664	0.36203	0.144037042	0.703424659	0.101904315	1	0	1	0	0.329225835	9.527482319	0	492.436	0.146173106	0.337875009	0.138917744	0.51168406	0	0	1	34337000	0.425557345	0.144344166	1
EKTR4 BZ Equity	2012	0.008160148	0.363359	0.074037043	0.465634684	0	0	1	1	1	0.359798457	9.551949028	0	337.514	0.094698427	0.362029999	0.144037038	0.703424633	0.101904318	1	1	-114862000	0.329225838	0.146173105	0
EKTR4 BZ Equity	2013		0.351845	0.070347157	0.425227636	0.056120555	1	0	1	0	0.174302252	9.552612618	0	323.694	0.090682197	0.363359004	0.074037045	0.465634674	0	0	0	295556000	0.359798461	0.094698429	1
EKTR4 BZ Equity	2014		0.378465	0.075668839	0.468369153	1.72355E-10	1	1	1	1	0.157687595	9.550146869	0	439.03	0.123693628	0.351844996	0.07034716	0.425227642	0.056120556	1	1	189760992	0.17430225	0.090682194	1
EKTR4 BZ Equity	2015		0.395804	0.0538404	0.546564712	1.45052E-10	0	1	1	1	0.197738192	9.678929899	0	371.179	0.077741604	0.378464997	0.075668842	0.468369156	1.72355E-10	1	0	415607008	0.15768759	0.12369363	1
ELEK4 BZ Equity	2006							1																	
ELEK4 BZ Equity	2007		0.140214	0.113838144	0.3403176	0	0	1			0.056477279	8.857324655		71.457	0.099247625										0
ELEK4 BZ Equity	2008		0.142578	0.123263022	0.318621469	0.027700764	0	1	0	0	0.182495435	8.939829138	0	81.245	0.093318447	0.140213996	0.113838144	0.340317607	0	0	1	155839008	0.056477278	0.099247627	1
ELEK4 BZ Equity	2009		0.074507	0.003651592	0.31934356	0.127946495	0	1	0	1	0.184066245	8.943325811	0	2.179	0.002482741	0.142578006	0.123263024	0.318621457	0.027700765	0	1	156831008	0.18249543	0.093318447	1
ELEK4 BZ Equity	2010	0.000694858	0.069924	0.071504164	0.389380169	0.023935964	0	1	0	1	0.005037545	8.756795802	0	45.201	0.079132018	0.074506998	0.003651592	0.319343567	0.127946496	0	1	198396000	0.184066251	0.002482741	1
ELEK4 BZ Equity	2011	0.001305535	0.100732	0.022687315	0.342443619	0.08258599	0	1	0	1	0.097015134	8.929691169	0	14.827	0.017432598	0.069923997	0.071504161	0.389380157	0.023935964	0	1	174766000	0.005037545	0.07913202	1
ELEK4 BZ Equity	2012	7.22376E-05	0.139699	0.00068272	0.261095296	0.044158135	0	1	0	1	0.031103158	8.890249391	0	0.459	0.000590967	0.100731999	0.022687316	0.342443615	0.08258599	0	1	253508992	0.097015135	0.017432598	1
ELEK4 BZ Equity	2013	4.97968E-06	0.147409	0.053965705	0.295775959	0	0	1	0	1	0.000963978	8.954150333	0	39.39	0.043775957	0.139698997	0.00068272	0.261095285	0.044158135	0	1	227099008	0.031103158	0.000590967	0
ELEK4 BZ Equity	2014	0.005578729	0.185746	-0.04597809	0.219363474	0	0	1	0	0	0.078142358	9.001768317	0	-32.342	-0.032210581	0.147409007	0.053965706	0.29577595	0	0	1	228864992	0.000963978	0.043775957	0
ELEK4 BZ Equity	2015	0.001291529	0.256615	-0.014406894	0.14284644	0	0	1	0	0	-0.069535342	8.970802321	0	-10.987	-0.011751053	0.185745999	-0.045978092	0.219363481	0	0	1	257491008	0.07814236	-0.032210581	0
ELET6 BZ Equity	2006							0																	
ELET6 BZ Equity	2007		0.177327	0.012836905	0.450643564	0	0	1			0.014873375	10.29304269		1547.857	0.078829385										0
ELET6 BZ Equity	2008	0.004003631	0.225586	0.052142869	0.802165867	0	0	1	1	0	0.019264209	10.35128503	0	7989.092	0.35580528	0.177327007	0.012836905	0.450643569	0	0	0	5220118016	0.014873375	0.078829385	0
ELET6 BZ Equity	2009	0.004855953	0.227997	0.00661882	0.741707414	0	0	1	1	0	0.114571017	10.44676398	0	911.467	0.032581942	0.225585997	0.05214287	0.802165866	0	0	1	7607251968	0.019264208	0.355805278	0
ELET6 BZ Equity	2010	0.00243169	0.242891	0.015302231	0.701691452	0	0	1	1	0	0.013137496	10.39290679	0	2247.913	0.090964662	0.227997005	0.00661882	0.741707385	0	0	1	12735389696	0.11457102	0.032581944	0
ELET6 BZ Equity	2011	0.004933647	0.276392	0.022748215	0.592996107	0.015236315	0	1	1	0	0.031871543	10.47442974	0	3732.565	0.125192305	0.242890999	0.015302231	0.701691449	0	0	1	15531379712	0.013137496	0.09096466	1
ELET6 BZ Equity	2012	0.004704579	0.201655	-0.048295391	0.509091527	0	0	0	1	1	0.048347836	10.53054844	0	-6878.916	-0.202754996	0.276392013	0.022748215	0.59299612	0.015236315	0	1	14200358912	0.031871542	0.125192299	0
ELET6 BZ Equity	2013	0.008197807	0.245961	-0.044640682	0.548928356	0	0	0	1	0	-0.102242202	10.52696011	0	-6186.948	-0.183872321	0.201655	-0.04829539	0.509091556	0	0	1	10537863168	0.048347834	-0.202754989	0
ELET6 BZ Equity	2014	0.00449764	0.287805	-0.020957059	0.314660766	6.91411E-12	0	0	1	0	-0.1004745	10.37722689	0	-3031.055	-0.127164804	0.245960996	-0.044640683	0.54892838	0	0	0	16535363584	-0.102242202	-0.183872327	1
ELET6 BZ Equity	2015	0.004502124	0.322181	-0.096505514	-0.400836523	6.68246E-12	0	0	1	1	-0.053318117	10.47911165	0	-14441.607	-0.479185728	0.287804991	-0.020957058	0.314660758	6.91411E-12	0	0	13459527680	-0.100474499	-0.127164811	1
ELPL4 BZ Equity	2006							0																	
ELPL4 BZ Equity	2007		0.155245	0.058640489	0.203989186	0	0	0			0.170019276	9.921903932		712.631	0.085302307										1
ELPL4 BZ Equity	2008	0.002098313	0.154852	0.081799712	0.43953535	0	0	0	1	1	0.214532354	9.853140022	0	1027.109	0.144037811	0.155245006	0.058640487	0.203989193	0	0	0	500095008	0.170019269	0.085302308	0
ELPL4 BZ Equity	2009	0.0028797	0.214962	0.103461291	0.538947457	0	0	0	1	0	0.311356108	9.876786902	0	1156.526	0.153591966	0.154852003	0.081799708	0.43953535	0	0	0	741980992	0.21453236	0.144037813	0
ELPL4 BZ Equity	2010	0.004238356	0.235054	0.118259626	0.725124521	0	0	0	1	0	0.310749654	9.943773255	0	1347.688	0.153396732	0.214962006	0.103461288	0.538947463	0	0	0	361136000	0.311356097	0.153591961	0
ELPL4 BZ Equity	2011	0.004036367	0.23184	0.146025244	0.624683713	0	0	0	1	0	0.360599215	9.986644427	0	1572.105	0.162120197	0.235054001	0.118259624	0.725124538	0	0	0	271936992	0.31074965	0.153396726	0
ELPL4 BZ Equity	2012	0.002289341	0.266898	0.005239819	0.287988061	0	0	0	1	0	0.392074391	9.992799887	0	55.014	0.005593367	0.23184	0.14602524	0.624683738	0	0	0	770684992	0.36059922	0.162120193	0
ELPL4 BZ Equity	2013	0.002596478	0.256948	0.018531986	0.09480788	0.03326676	0	0	1	0	0.015380598	9.998224367	0	198.182	0.019899394	0.266898006	0.005239819	0.287988067	0	0	0	455944000	0.392074406	0.005593367	1
ELPL4 BZ Equity	2014	0.002198815	0.265041	-0.011367045	0.021512031	8.62793E-11	0	0	1	1	0.070042291	9.954831158	0	-131.747	-0.014618728	0.256947994	0.018531986	0.094807878	0.03326676	0	0	511022016	0.015380598	0.019899394	1
ELPL4 BZ Equity	2015	0.001346268	0.271381	0.00761863	0.012767954	7.53305E-11	0	0	1	1	-0.051307185	10.0251672	0	101.136	0.009544179	0.265040994	-0.011367045	0.021512032	8.62794E-11	0	0	454954016	0.07004229	-0.014618727	1
EMAE4 BZ Equity	2006							1																	
EMAE4 BZ Equity	2007		0.027112	-0.088882398	-1.374463475	0	0	1			-0.104664984	8.079546623		-81.245	-0.676472302										1
EMAE4 BZ Equity	2008	0.009914358		0.149340167	0.683191928	0	0	1	0	1	-0.120803044	7.982216943	0	170.585	1.777149227	0.027112	-0.088882394	-1.374463439	0	0	1	-28148000	-0.104664981	-0.676472306	0
EMAE4 BZ Equity	2009	0.009947898		-0.006548226	-0.068721322	0	0	1	0	0	0.205492901	8.398537187	0	-7.526	-0.030062634		0.149340168	0.683191955	0	0	1	-50687000	-0.120803043	1.7771492	0
EMAE4 BZ Equity	2010	0.009952305		0.012332876	0.252716073	0	0	0	0	0	-0.009161658	8.206388664	0	13.974	0.086882453		-0.006548225	-0.068721324	0	0	1	448000	0.205492899	-0.030062634	0
EMAE4 BZ Equity	2011	0.009933391		-0.036051131	-0.044280553	0	0	1	0	0	0.017194537	8.154670419	0	-40.815	-0.285857362		0.012332876	0.252716064	0	0	1	-3527000	-0.009161659	0.08688245	0
EMAE4 BZ Equity	2012	0.009403526	0.028011	-0.064310646	0.410362789	0	0	1	0	0	-0.052877048	8.215090055	0	-68.632	-0.418250626		-0.036051132	-0.044280551	0	0	0	20777000	0.017194537	-0.28585735	0
EMAE4 BZ Equity	2013	0.009452533	0.059931	0.037127147	0.956185834	0	0	0	0	0	-0.111095464	8.24181783	0	42.011	0.2407383	0.028011	-0.064310648	0.41036278	0	0	1	29785000	-0.052877046	-0.41825062	0
EMAE4 BZ Equity	2014	0.009602785	0.094267	-0.024824098	0.637091389	0	0	1	0	0	0.055815888	8.306847321	0	-27.163	-0.134007903	0.059930999	0.037127148	0.956185818	0	0	1	140244000	-0.111095466	0.240738302	0
EMAE4 BZ Equity	2015	0.006823084	0.088324	0.054440909	0.873122896	0	0	1	0	0	-0.039913071	8.179270213	0	59.79	0.395692976	0.094267003	-0.024824098	0.637091398	0	0	0	151804992	0.055815887	-0.134007901	0
EMBR3 BZ Equity	2006							1																	
EMBR3 BZ Equity	2007		0.219372	0.066538636	0.603383585	0	0	1			0.205137027	9.918512136		952.7874	0.114943355										1
EMBR3 BZ Equity	2008	0.031130896	0.271799	0.035330278	0.659717196	0	0	1	0	1	0.231517011	10.00917609	0	713.3332	0.069841949	0.219372004	0.066538639	0.603383601	0	0	1	3719133696	0.205137029	0.114943355	0
EMBR3 BZ Equity	2009	0.026314614	0.304017	0.033747384	0.503242194	0.0366446	0	1	0	0	0.133984727	10.06543825	0	496.8463	0.04273501	0.271798998	0.035330277	0.659717202	0	0	1	4101562624	0.231517017	0.069841951	1
EMBR3 BZ Equity	2010	0.01352347	0.170989	0.041026495	0.605618027	0	0	1	0	1	0.117440507	10.03858916	0	573.592	0.052482429	0.304017007	0.033747382	0.503242195	0.0366446	0	1	5538649088	0.13398473	0.04273501	0
EMBR3 BZ Equity	2011	0.014562406	0.187174	0.009406203	0.541396052	0.084470409	0	1	0	0	0.109930761	9.972231775	0	156.297	0.016661683	0.170989007	0.041026495	0.605618	0	0	1	5003197952	0.117440507	0.05248243	1
EMBR3 BZ Equity	2012	0.012504451	0.217958	0.036016627	0.516122219	0	0	1	0	1	0.026724594	9.993791237	0	697.792	0.070783943	0.187174007	0.009406203	0.541396081	0.084470406	0	1	4322043904	0.109930761	0.016661683	0
EMBR3 BZ Equity	2013	0.01159444	0.21635	0.032730591	0.580488793	0	0	1	0	0	0.101919789	10.0856638	0	777.689	0.063847245	0.217958003	0.036016628	0.516122222	0	0	1	4366104064	0.026724594	0.070783943	0
EMBR3 BZ Equity	2014	0.007538878	0.24091	0.028787753	0.670435228	0	0	1	0	0	0.091395955	10.13468209	0	796.085	0.058381783	0.216350004	0.032730591	0.580488801	0	0	1	5252213248	0.101919793	0.063847244	0
EMBR3 BZ Equity	2015	0.007009241	0.302539	0.005302115	0.673709298	0	0	1	0	0	0.077549665	10.17423169	0	241.601	0.016175847	0.240909994	0.028787753	0.67043525	0	0	1	6735217152	0.091395952	0.058381781	0
ENbr3 BZ Equity	2006							0																	
ENbr3 BZ Equity	2007		0.286793	0.045248818	0.334577918	0	0	0			0.090230818	9.659097968		439.791	0.096415836										1
ENbr3 BZ Equity	2008	0.009605526	0.293776	0.037132909	0.042283765	0	0	0	1	1	0.095428682	9.654511041	0	388.779	0.0861374	0.286792994	0.045248818	0.334577918	0	0	0	337488992	0.090230815	0.096415833	0
ENbr3 BZ Equity	2009	0.009228851	0.267972	0.05838087	0.344978912	0	0	0	1	0	0.075400763	9.690564277	0	695.694	0.141858049	0.293776006	0.037132908	0.042283766	0	0	0	726190016	0.095428683	0.086137399	0
ENbr3 BZ Equity	2010	0.009121795	0.264315	0.045476407	0.314115151	0	0	0	1	0	0.111814977	9.664801939	0	582.558	0.126048369	0.267971992	0.058380868	0.344978899	0	0	0	-614497984	0.075400762	0.141858041	0
ENbr3 BZ Equity	2011	0.008510871	0.265394	0.036039637	0.242454353	0	0	0	1	0	0.090247418	9.701940472	0	490.714	0.097473818	0.264315009	0.045476407	0.314115137	0	0	0	388276000	0.111814976	0.126048371	0
ENbr3 BZ Equity	2012	0.007988085	0.296665	0.023802269	0.164320292	0	0	0	1	0	0.074945194	9.756286783	0	343.463	0.06019954	0.265394002	0.036039636	0.24245435	0	0	0	349267008	0.090247415	0.097473815	0
ENbr3 BZ Equity	2013		0.230488	0.026572016	0.233316439	0	0	0	1	0	0.054086932	9.809861798	0	375.768	0.058218096	0.296665013	0.023802269	0.16432029	0	0	0	-22428000	0.074945197	0.06019954	0
ENbr3 BZ Equity	2014		0.254974	0.056446504	0.142874862	7.59198E-11	0	0	1	0	0.060092372	9.851043718	0	743.502	0.104770357	0.230488002	0.026572015	0.233316436	0	0	0	-347453984	0.054086931	0.058218095	1
ENbr3 BZ Equity	2015		0.335997	0.068754759	0.291626271	5.43114E-11	0	0	1	1	0.113221304	9.949327932	0	1265.936	0.142260332	0.254974008	0.056446504	0.142874867	7.59198E-11	0	0	108907000	0.060092371	0.104770355	1
ENGI3 BZ Equity	2006							0																	
ENGI3 BZ Equity	2007		0.497841	0.324882549	1.225034312	0	0	0			0.894410594	9.052013309		1048.703	0.93033466										1
ENGI3 BZ Equity	2008		0.484524	0.259840689	2.427141279	0	0	0	1	1	1.497622975	9.206922165	0	862.946	0.53587248	0.497841001	0.324882537	1.225034356	0	0	0	28540000	0.89441061	0.930334687	0
ENGI3 BZ Equity	2009	0.01278291	0.494547	0.421980062	0.873755785	0	0	0	1	0	1.29259773	9.214869534	0	1507.747	0.919303553	0.484524012	0.259840697	2.42714119	0	0	0	474005984	1.497622967	0.535872459	0
ENGI3 BZ Equity	2010	0.012668505	0.490098	0.448636656	1.478393244	0.018430427	0	0	1	0	1.339343327	9.300284976	0	1630.447	0.816623192	0.494547009	0.421980053	0.873755813	0	0	0	667502976	1.292597771	0.919303536	1
ENGI3 BZ Equity	2011	0.006701522	0.517183	0.287295261	1.28304566	0	0	0	1	1	1.37224532	9.333310012	0	1223.419	0.567891292	0.490098	0.448636651	1.478393197	0.018430427	0	0	-605625024	1.339343309	0.816623211	0
ENGI3 BZ Equity	2012	0.006387289	0.549105	0.377892676	1.378831969	0	0	0	1	0	0.938006939	9.38500052	0	1911.9	0.787888304	0.517183006	0.287295252	1.28304565	0	0	0	433668992	1.372245312	0.5678913	0
ENGI3 BZ Equity	2013	0.002037114	0.510504	0.348030751	1.212722331	0	0	0	1	0	1.273542959	9.465245849	0	1923.559	0.658960926	0.549104989	0.377892673	1.378831983	0	0	0	680262016	0.938006938	0.787888288	0
ENGI3 BZ Equity	2014	0.003002455	0.389646	0.048543188	0.469314629	5.37587E-11	0	1	1	0	1.053130112	9.447924814	0	902.983	0.321925041	0.510504007	0.348030746	1.212722301	0	0	0	409057984	1.273543	0.658960938	1
ENGI3 BZ Equity	2015	0.00165679	0.428814	0.028984635	0.220242235	5.40477E-11	0	0	1	1	0.301108755	9.918007205	0	536.279	0.064771445	0.389645994	0.048543189	0.469314635	5.37587E-11	0	0	213598000	1.05313015	0.321925044	1
ENMT4 BZ Equity	2006							0																	
ENMT4 BZ Equity	2007		0.220257	0.052743036	0.151524519	0	0	0			0.083346266	9.04417469		147.144	0.132913125										1
ENMT4 BZ Equity	2008		0.3203	0.026175403	-0.052071044	0	0	0	1	1	0.13232981	9.052685864	0	84.561	0.074900419	0.220256999	0.052743036	0.151524514	0	0	0	73548000	0.083346263	0.132913128	0
ENMT4 BZ Equity	2009		0.324709	0.0469093	-0.084387555	0	0	0	1	0	0.074870112	9.096782485	0	149.496	0.119631924	0.320300013	0.026175402	-0.052071042	0	0	0	23924000	0.132329807	0.074900419	0
ENMT4 BZ Equity	2010		0.385904	0.005589892	-0.048069053	0	0	0	1	0	0.12932124	9.22487063	0	18.605	0.011085596	0.324708998	0.046909299	-0.084387556	0	0	0	-191222000	0.07487011	0.119631924	0
